customer_id,qtt_order,total_spent,last_order
176652,11,137662.8,2022-09-04 15:00:00
176653,29,33111.75,2022-03-01 12:00:00
176654,86,61930.02,2022-09-18 00:00:00
176655,3,20861.2,2022-02-03 08:00:00
176656,289,87460.79,2022-08-12 02:00:00
176657,121,621680.57,2022-09-21 02:00:00
176658,10,413208.23,2022-10-19 15:00:00
176659,67,78300.41,2022-08-07 07:00:00
176660,71,52321.6,2022-11-07 03:00:00
176661,9,345788.38,2022-06-09 16:00:00
176662,94,155478.08,2022-03-23 00:00:00
176663,28,244246.92,2022-05-05 11:00:00
176664,13,133391.29,2022-10-19 15:00:00
176665,5,63007.69,2022-04-03 16:00:00
176666,138,181108.83,2022-08-08 11:00:00
176667,30,46668.56,2022-10-02 06:00:00
176668,137,159554.62,2022-03-27 00:00:00
176669,146,964542.97,2022-08-20 06:00:00
176670,12,349233.59,2022-05-31 01:00:00
176671,53,122073.65,2022-04-05 16:00:00
176672,135,711329.1,2022-08-05 17:00:00
176673,293,528257.73,2022-03-12 21:00:00
176674,26,64969.18,2022-05-08 13:00:00
176675,10,31445.91,2022-05-20 17:00:00
176676,12,64397.15,2022-04-24 06:00:00
176677,117,639796.92,2022-08-27 14:00:00
176678,28,939043.2,2022-09-02 21:00:00
176679,45,64182.83,2022-04-05 01:00:00
176680,166,45139.9,2023-01-12 22:00:00
176681,401,1136658.27,2022-09-10 20:00:00
176682,27,77788.38,2022-10-25 13:00:00
176683,5,143678.65,2022-05-07 02:00:00
176684,36,213990.75,2022-03-30 14:00:00
176685,57,133972.34,2022-02-22 09:00:00
176686,22,4232.58,2022-10-15 16:00:00
176687,42,129592.71,2022-07-18 04:00:00
176688,104,28123.91,2022-08-03 19:00:00
176689,2,107668.13,2022-06-11 21:00:00
176690,297,167822.35,2022-04-05 04:00:00
176691,5,353202.0,2022-05-26 15:00:00
176692,215,151165.37,2022-06-05 13:00:00
176693,1,308804.31,2022-06-07 09:00:00
176694,9,25619.96,2022-08-12 02:00:00
176695,166,125589.75,2022-11-12 19:00:00
176696,31,122955.52,2022-02-18 22:00:00
176697,85,641309.79,2022-08-10 07:00:00
176698,67,153057.94,2022-09-27 07:00:00
176699,37,83713.73,2022-01-20 21:00:00
176700,117,800530.7,2022-09-25 11:00:00
176701,37,301963.38,2022-08-16 07:00:00
176702,94,213231.05,2022-01-22 08:00:00
176703,41,9427.32,2022-08-11 10:00:00
176704,77,341536.26,2022-04-10 20:00:00
176705,240,231909.73,2022-03-12 22:00:00
176706,6,621500.3,2022-09-30 11:00:00
176707,83,130969.75,2022-11-06 14:00:00
176708,161,82501.54,2022-02-10 05:00:00
176709,67,152881.93,2022-01-16 22:00:00
176710,2,13789.19,2022-04-03 06:00:00
176711,36,158535.36,2022-11-16 07:00:00
176712,19,170442.15,2022-06-17 06:00:00
176713,169,370127.47,2022-04-02 04:00:00
176714,44,126758.66,2022-09-18 13:00:00
176715,210,159565.98,2022-04-11 08:00:00
176716,317,389145.9,2022-06-01 20:00:00
176717,8,234601.55,2022-03-17 16:00:00
176718,79,168341.64,2022-10-12 18:00:00
176719,60,229505.74,2022-10-25 05:00:00
176720,39,26299.63,2022-11-07 19:00:00
176721,132,119652.71,2022-09-19 15:00:00
176722,9,11702.36,2022-10-01 22:00:00
176723,79,192556.71,2022-06-03 03:00:00
176724,39,58098.34,2022-07-10 04:00:00
176725,58,217523.71,2022-01-17 18:00:00
176726,26,274482.72,2022-04-30 07:00:00
176727,90,77079.37,2022-01-14 10:00:00
176728,111,37436.37,2022-06-30 02:00:00
176729,28,633623.02,2022-09-26 20:00:00
176730,130,1092141.51,2022-03-12 14:00:00
176731,38,132645.68,2022-09-24 16:00:00
176732,14,317909.8,2022-08-13 05:00:00
176733,276,122056.47,2022-01-17 17:00:00
176734,50,276411.79,2022-09-04 00:00:00
176735,385,92250.05,2022-09-02 02:00:00
176736,31,158285.1,2022-11-13 14:00:00
176737,7,819594.11,2022-02-03 20:00:00
176738,75,153296.21,2022-04-19 03:00:00
176739,577,1377813.83,2022-04-04 06:00:00
176740,10,39315.44,2022-01-03 04:00:00
176741,49,23954.43,2022-10-09 06:00:00
176742,3,20226.0,2022-01-15 00:00:00
176743,17,5784.85,2022-08-21 09:00:00
176744,30,214891.93,2022-10-30 06:00:00
176745,83,37627.3,2022-01-10 20:00:00
176746,113,611607.62,2022-05-25 16:00:00
176747,47,134166.14,2022-08-26 14:00:00
176748,65,65058.19,2022-04-03 20:00:00
176749,7,16374.74,2022-03-06 14:00:00
176750,423,204591.75,2022-09-04 10:00:00
176751,4,1828.4,2022-03-28 01:00:00
176752,29,92655.52,2022-03-18 01:00:00
176753,31,348460.82,2022-08-29 01:00:00
176754,151,99336.5,2022-03-03 06:00:00
176755,25,408562.28,2022-09-21 07:00:00
176756,40,371392.52,2022-05-29 11:00:00
176757,120,21964.7,2022-08-18 06:00:00
176758,4,74715.18,2022-03-16 10:00:00
176759,53,849927.35,2022-03-30 03:00:00
176760,21,205464.83,2022-01-20 09:00:00
176761,10,42122.59,2022-07-13 01:00:00
176762,388,328909.22,2022-04-12 09:00:00
176763,62,126421.58,2022-10-05 23:00:00
176764,98,697773.21,2022-06-19 09:00:00
176765,76,135301.44,2022-05-13 08:00:00
176766,274,188933.81,2022-05-12 07:00:00
176767,149,1485504.06,2022-08-24 07:00:00
176768,42,59374.97,2022-03-01 22:00:00
176769,9,183222.83,2022-06-15 18:00:00
176770,51,2740.69,2022-01-27 20:00:00
176771,30,60710.5,2022-04-08 05:00:00
176772,21,21051.49,2022-04-09 01:00:00
176773,24,36295.9,2022-11-21 01:00:00
176774,21,326814.85,2022-09-28 11:00:00
176775,19,17429.16,2022-02-24 12:00:00
176776,20,34162.42,2022-10-14 01:00:00
176777,94,66882.9,2022-02-05 19:00:00
176778,28,106221.66,2022-09-05 08:00:00
176779,1,101998.1,2022-07-08 12:00:00
176780,229,376644.24,2022-07-17 10:00:00
176781,64,68484.5,2022-02-13 06:00:00
176782,51,65561.1,2022-01-22 23:00:00
176783,27,83112.4,2022-04-05 06:00:00
176784,378,1107036.15,2022-09-21 05:00:00
176785,247,956828.87,2022-04-21 17:00:00
176786,472,41423.81,2022-01-03 23:00:00
176787,172,206745.63,2022-08-12 21:00:00
176788,115,606045.31,2022-06-24 21:00:00
176789,303,185809.27,2022-09-03 06:00:00
176790,40,72507.14,2022-08-25 02:00:00
176791,51,162925.38,2022-09-28 00:00:00
176792,207,679818.94,2022-09-20 07:00:00
176793,59,61283.19,2022-04-20 18:00:00
176794,46,609340.49,2022-03-09 10:00:00
176795,268,352234.58,2022-05-26 16:00:00
176796,141,87912.97,2022-04-08 08:00:00
176797,17,36732.71,2022-02-24 15:00:00
176798,86,102711.07,2022-05-23 02:00:00
176799,57,4213.41,2022-09-11 18:00:00
176800,20,258094.04,2022-04-12 19:00:00
176801,21,191422.75,2022-04-21 15:00:00
176802,279,469324.98,2022-10-19 16:00:00
176803,137,856316.36,2022-10-08 01:00:00
176804,282,922485.16,2022-07-22 07:00:00
176805,293,128913.11,2022-03-17 14:00:00
176806,62,28756.91,2022-03-04 19:00:00
176807,80,106236.79,2022-02-05 02:00:00
176808,8,122638.91,2022-07-24 10:00:00
176809,163,800222.31,2022-11-13 17:00:00
176810,291,1609286.08,2022-05-10 20:00:00
176811,213,45657.89,2022-01-06 16:00:00
176812,64,127092.98,2022-05-29 18:00:00
176813,9,81688.46,2022-10-22 02:00:00
176814,8,249173.42,2022-10-31 07:00:00
176815,66,530684.4,2022-06-23 03:00:00
176816,268,325380.38,2022-08-25 00:00:00
176817,77,1393227.5,2022-05-18 22:00:00
176818,237,71155.07,2022-10-25 04:00:00
176819,24,251690.74,2022-10-02 14:00:00
176820,304,641565.82,2022-07-18 17:00:00
176821,244,438032.09,2022-07-17 18:00:00
176822,324,1042101.36,2022-09-24 21:00:00
176823,83,14879.26,2022-04-30 18:00:00
176824,36,33764.35,2022-01-07 03:00:00
176825,154,753096.19,2022-06-21 19:00:00
176826,14,166171.06,2022-03-04 21:00:00
176827,5,116620.5,2022-07-31 08:00:00
176828,5,126910.27,2022-07-30 19:00:00
176829,49,118976.75,2022-05-16 15:00:00
176830,14,249467.71,2022-02-14 14:00:00
176831,10,180959.51,2022-09-15 04:00:00
176832,50,77510.36,2022-05-31 04:00:00
176833,28,171948.88,2022-02-16 23:00:00
176834,291,357631.03,2022-01-17 01:00:00
176835,151,165432.85,2022-04-03 09:00:00
176836,156,182657.84,2022-01-25 15:00:00
176837,166,53905.51,2022-06-13 07:00:00
176838,8,55527.43,2022-06-24 11:00:00
176839,31,51641.9,2022-02-24 13:00:00
176840,31,74299.95,2022-02-10 17:00:00
176841,439,92939.73,2022-09-05 13:00:00
176842,443,51056.74,2022-11-05 20:00:00
176843,141,228008.9,2022-08-20 21:00:00
176844,329,1252856.09,2022-03-10 15:00:00
176845,489,565855.79,2022-02-12 20:00:00
176846,102,113376.21,2022-07-05 23:00:00
176847,68,168255.43,2022-12-03 13:00:00
176848,201,89564.38,2022-01-28 08:00:00
176849,133,444602.45,2022-08-24 23:00:00
176850,95,480808.26,2022-10-22 12:00:00
176851,108,20439.06,2022-03-03 05:00:00
176852,201,190675.26,2022-05-03 12:00:00
176853,19,222974.54,2022-09-21 14:00:00
176854,116,702303.42,2022-10-31 03:00:00
176855,90,117938.92,2022-04-20 08:00:00
176856,4,98563.58,2022-04-03 00:00:00
176857,17,410225.88,2022-09-03 23:00:00
176858,8,150804.32,2022-02-10 17:00:00
176859,160,1229229.48,2022-10-14 21:00:00
176860,47,70068.66,2022-03-02 13:00:00
176861,88,168701.23,2022-06-18 17:00:00
176862,274,24056.52,2022-02-26 20:00:00
176863,162,148006.97,2022-08-05 02:00:00
176864,182,813748.33,2022-04-18 10:00:00
176865,600,227562.35,2022-10-16 14:00:00
176866,74,72190.46,2022-07-28 05:00:00
176867,85,267478.9,2022-08-13 14:00:00
176868,443,512277.8,2022-01-13 22:00:00
176869,50,520300.41,2022-10-22 12:00:00
176870,117,6709.48,2022-10-12 09:00:00
176871,25,25154.25,2022-04-07 22:00:00
176872,174,159709.44,2022-10-01 06:00:00
176873,73,4787.9,2022-07-21 13:00:00
176874,80,182073.36,2022-07-16 06:00:00
176875,85,72624.93,2022-03-31 22:00:00
176876,98,285488.86,2022-03-20 18:00:00
176877,169,154398.01,2022-11-20 11:00:00
176878,265,765255.26,2022-07-25 19:00:00
176879,202,439051.68,2022-08-01 05:00:00
176880,244,236851.68,2022-11-23 19:00:00
176881,7,16401.23,2022-02-26 03:00:00
176882,232,70730.27,2022-06-17 11:00:00
176883,6,355361.27,2022-06-20 03:00:00
176884,37,76322.21,2022-09-06 11:00:00
176885,43,181677.43,2022-08-22 12:00:00
176886,61,73465.46,2022-02-26 14:00:00
176887,54,31013.56,2022-10-17 17:00:00
176888,72,163614.37,2022-05-27 16:00:00
176889,36,74786.78,2022-08-03 23:00:00
176890,108,121903.26,2022-05-20 05:00:00
176891,60,244425.87,2022-04-08 01:00:00
176892,46,146830.8,2022-10-23 05:00:00
176893,32,20439.74,2022-05-30 01:00:00
176894,363,618022.64,2022-03-20 09:00:00
176895,56,155427.27,2022-03-04 17:00:00
176896,23,513709.55,2022-01-20 04:00:00
176897,108,89419.91,2022-07-15 12:00:00
176898,5,5392.63,2022-03-30 20:00:00
176899,363,98613.57,2022-12-13 18:00:00
176900,39,159455.97,2022-02-18 13:00:00
176901,78,165379.14,2022-03-12 16:00:00
176902,470,206420.6,2022-11-13 12:00:00
176903,46,47265.25,2022-07-17 06:00:00
176904,100,313929.93,2022-11-26 06:00:00
176905,97,197176.47,2022-10-08 06:00:00
176906,316,517305.23,2022-03-20 23:00:00
176907,74,592344.3,2022-04-07 09:00:00
176908,10,59165.1,2022-04-11 04:00:00
176909,12,10248.92,2022-08-03 05:00:00
176910,116,1625069.48,2022-04-15 22:00:00
176911,6,174524.2,2022-02-17 23:00:00
176912,73,128320.83,2022-01-26 02:00:00
176913,54,291590.05,2022-09-23 19:00:00
176914,106,451132.78,2022-03-16 16:00:00
176915,77,478202.91,2022-02-27 11:00:00
176916,142,598830.8,2022-08-23 00:00:00
176917,8,27779.02,2022-09-22 10:00:00
176918,140,161774.53,2022-06-06 11:00:00
176919,175,13407.14,2022-02-04 07:00:00
176920,16,153740.71,2022-10-27 11:00:00
176921,41,50662.6,2022-05-17 20:00:00
176922,119,424132.7,2022-01-14 11:00:00
176923,45,162471.07,2022-02-10 22:00:00
176924,63,746409.47,2022-02-02 11:00:00
176925,201,1084776.32,2022-06-25 21:00:00
176926,10,75406.85,2022-06-20 07:00:00
176927,56,124044.12,2022-07-28 08:00:00
176928,7,423225.71,2021-12-15 07:00:00
176929,34,116774.7,2022-05-07 09:00:00
176930,14,62023.11,2022-03-14 15:00:00
176931,37,263636.48,2022-03-10 03:00:00
176932,160,227319.86,2022-05-19 11:00:00
176933,263,80204.46,2022-08-09 08:00:00
176934,44,10143.76,2022-02-03 17:00:00
176935,165,384059.02,2022-10-13 12:00:00
176936,78,60908.35,2022-10-26 13:00:00
176937,251,1307613.91,2022-10-05 15:00:00
176938,10,65252.9,2022-02-09 04:00:00
176939,90,440709.71,2022-11-07 02:00:00
176940,15,2503.92,2022-12-01 05:00:00
176941,5,233138.14,2022-01-06 03:00:00
176942,89,49268.99,2022-01-08 03:00:00
176943,249,190065.61,2022-05-28 06:00:00
176944,6,170361.13,2022-04-21 10:00:00
176945,78,297466.92,2022-09-30 12:00:00
176946,117,928832.9,2022-08-06 13:00:00
176947,95,345436.04,2022-03-19 15:00:00
176948,25,416306.5,2022-09-23 06:00:00
176949,132,3891.72,2022-07-26 04:00:00
176950,30,359538.85,2022-02-19 08:00:00
176951,37,25417.68,2022-01-26 18:00:00
176952,137,41627.37,2022-04-21 12:00:00
176953,32,185408.11,2022-06-15 03:00:00
176954,515,310028.44,2022-03-02 11:00:00
176955,49,55643.16,2022-09-09 03:00:00
176956,15,42482.59,2022-10-04 17:00:00
176957,18,29546.61,2022-10-21 06:00:00
176958,35,196011.49,2022-07-17 14:00:00
176959,37,77227.6,2022-05-13 07:00:00
176960,159,681065.9,2022-03-25 01:00:00
176961,111,555910.07,2022-06-08 00:00:00
176962,165,114392.61,2022-01-23 22:00:00
176963,10,42062.62,2022-04-06 07:00:00
176964,15,142483.96,2022-03-04 14:00:00
176965,31,74123.05,2022-01-23 19:00:00
176966,92,19378.26,2022-11-27 13:00:00
176967,207,204205.53,2022-06-03 19:00:00
176968,45,62936.93,2022-02-28 12:00:00
176969,67,15258.48,2022-02-25 09:00:00
176970,118,240725.43,2022-10-27 19:00:00
176971,76,155634.0,2022-03-04 02:00:00
176972,46,1239725.95,2022-08-23 20:00:00
176973,215,150597.95,2022-06-25 12:00:00
176974,459,128147.0,2022-10-17 00:00:00
176975,531,233772.18,2022-12-06 20:00:00
176976,153,50973.74,2022-09-11 22:00:00
176977,171,58306.52,2022-02-07 01:00:00
176978,38,97411.72,2022-01-09 18:00:00
176979,31,70331.18,2022-06-29 15:00:00
176980,100,150726.89,2022-08-14 15:00:00
176981,38,26862.98,2022-06-10 13:00:00
176982,323,249301.32,2022-07-16 23:00:00
176983,14,131792.46,2022-08-10 20:00:00
176984,27,392561.72,2022-05-24 00:00:00
176985,109,527699.14,2022-10-03 05:00:00
176986,55,2389.71,2022-01-08 09:00:00
176987,494,698248.21,2022-04-08 04:00:00
176988,29,223399.72,2022-04-25 22:00:00
176989,45,206873.82,2022-01-26 05:00:00
176990,9,274236.21,2022-06-21 09:00:00
176991,70,111449.1,2022-06-05 02:00:00
176992,75,56292.0,2022-03-04 06:00:00
176993,16,89606.08,2022-02-14 08:00:00
176994,10,18448.84,2022-04-19 23:00:00
176995,49,94414.2,2022-05-30 17:00:00
176996,74,223580.0,2022-10-15 15:00:00
176997,621,963408.63,2022-08-25 22:00:00
176998,332,173446.34,2022-10-17 22:00:00
176999,172,492861.45,2022-07-17 08:00:00
177000,107,195089.45,2022-06-28 10:00:00
177001,88,397912.96,2022-05-17 01:00:00
177002,110,191611.65,2022-04-17 16:00:00
177003,51,91926.18,2021-12-27 20:00:00
177004,71,1114983.87,2022-02-19 20:00:00
177005,216,584632.65,2022-08-23 08:00:00
177006,33,16724.34,2022-10-13 23:00:00
177007,29,29351.28,2022-09-06 10:00:00
177008,11,159480.16,2022-03-30 20:00:00
177009,213,38024.43,2022-05-01 05:00:00
177010,157,41001.73,2022-11-20 18:00:00
177011,40,650418.66,2022-06-09 08:00:00
177012,32,333313.78,2022-06-10 18:00:00
177013,78,168606.97,2021-12-31 13:00:00
177014,29,13209.08,2022-08-23 09:00:00
177015,157,75785.34,2022-07-20 21:00:00
177016,41,70693.63,2022-02-21 04:00:00
177017,482,1262918.34,2022-03-30 16:00:00
177018,66,42497.21,2022-01-16 03:00:00
177019,43,173706.41,2022-06-24 09:00:00
177020,78,100347.9,2022-03-22 12:00:00
177021,524,103144.16,2022-03-07 01:00:00
177022,40,92868.22,2022-07-02 10:00:00
177023,68,22429.95,2022-08-09 19:00:00
177024,50,21978.99,2022-11-15 11:00:00
177025,9,81444.86,2022-03-05 15:00:00
177026,84,119113.08,2022-06-04 07:00:00
177027,19,87469.55,2022-04-15 11:00:00
177028,27,39816.23,2022-10-30 10:00:00
177029,31,171386.72,2022-06-22 09:00:00
177030,37,112953.42,2022-07-14 20:00:00
177031,21,188049.81,2022-03-10 21:00:00
177032,173,139072.27,2022-11-11 14:00:00
177033,136,133758.74,2022-05-12 11:00:00
177034,32,64587.02,2022-01-10 20:00:00
177035,83,22191.96,2022-08-28 06:00:00
177036,60,712855.62,2022-05-26 14:00:00
177037,11,54454.75,2022-04-15 06:00:00
177038,87,18186.0,2022-05-03 10:00:00
177039,5,38035.04,2022-05-15 04:00:00
177040,251,511341.82,2022-09-26 02:00:00
177041,26,243723.82,2022-06-09 23:00:00
177042,48,19822.93,2022-11-20 00:00:00
177043,41,18049.32,2022-07-07 13:00:00
177044,189,701452.62,2022-01-30 01:00:00
177045,118,568052.82,2022-11-25 13:00:00
177046,11,107775.73,2022-01-17 17:00:00
177047,189,77889.13,2022-01-28 13:00:00
177048,19,607644.7,2022-08-20 10:00:00
177049,28,386039.33,2022-03-11 04:00:00
177050,110,1007479.96,2022-04-25 12:00:00
177051,36,100995.37,2022-05-05 16:00:00
177052,297,1448529.02,2022-11-04 17:00:00
177053,50,300513.52,2022-03-31 01:00:00
177054,55,340937.61,2022-06-06 06:00:00
177055,30,81192.77,2022-06-19 09:00:00
177056,14,109848.95,2022-09-09 13:00:00
177057,40,24475.92,2022-08-18 11:00:00
177058,75,299576.69,2022-07-27 11:00:00
177059,2,308523.95,2021-12-31 18:00:00
177060,140,108736.89,2022-10-14 09:00:00
177061,21,215437.97,2022-11-04 06:00:00
177062,207,203740.46,2022-02-20 05:00:00
177063,53,521245.98,2022-04-15 16:00:00
177064,490,1135581.75,2022-07-10 17:00:00
177065,55,234138.69,2022-03-24 14:00:00
177066,77,365227.28,2022-11-01 21:00:00
177067,31,86710.38,2022-04-03 15:00:00
177068,127,173869.81,2022-04-24 18:00:00
177069,65,323137.08,2022-12-13 13:00:00
177070,18,777942.98,2022-08-14 15:00:00
177071,15,293521.52,2022-05-28 07:00:00
177072,213,26495.89,2022-08-26 07:00:00
177073,131,384303.44,2022-02-13 08:00:00
177074,25,251973.86,2022-03-07 07:00:00
177075,74,167228.55,2022-04-26 03:00:00
177076,48,176344.01,2022-10-09 07:00:00
177077,109,511844.09,2022-06-15 04:00:00
177078,596,632482.92,2022-11-08 04:00:00
177079,17,397218.31,2022-10-02 20:00:00
177080,358,278103.99,2022-06-02 11:00:00
177081,3,95465.94,2022-03-11 08:00:00
177082,9,125666.06,2022-06-13 15:00:00
177083,551,171871.01,2022-10-23 21:00:00
177084,9,68893.93,2022-10-08 18:00:00
177085,38,26453.09,2022-05-26 13:00:00
177086,4,69882.91,2022-08-30 16:00:00
177087,11,131190.44,2022-09-01 00:00:00
177088,59,493008.43,2022-10-14 14:00:00
177089,54,93126.48,2022-10-09 23:00:00
177090,140,343358.56,2022-02-26 20:00:00
177091,53,384163.8,2022-08-31 05:00:00
177092,25,657702.81,2022-03-26 10:00:00
177093,449,109421.76,2022-05-21 01:00:00
177094,219,109820.88,2022-04-05 22:00:00
177095,11,376907.5,2022-08-15 10:00:00
177096,80,74484.22,2022-04-29 19:00:00
177097,106,113682.52,2022-03-19 01:00:00
177098,57,169272.53,2022-01-30 08:00:00
177099,68,302440.78,2022-05-22 02:00:00
177100,87,8250.97,2022-04-16 12:00:00
177101,98,183558.41,2022-03-07 15:00:00
177102,40,155151.12,2022-09-12 22:00:00
177103,135,53623.29,2022-02-15 08:00:00
177104,22,90296.21,2022-03-14 22:00:00
177105,50,455738.94,2022-06-17 00:00:00
177106,8,265814.39,2022-04-20 21:00:00
177107,156,105440.72,2022-08-28 22:00:00
177108,222,80826.64,2022-03-06 08:00:00
177109,134,98810.45,2022-09-14 20:00:00
177110,84,74998.96,2022-05-19 21:00:00
177111,10,326455.03,2022-08-06 23:00:00
177112,111,216515.23,2022-09-20 16:00:00
177113,53,269558.9,2022-09-24 00:00:00
177114,536,261742.32,2022-05-09 14:00:00
177115,101,76142.67,2022-08-13 03:00:00
177116,49,154781.82,2022-04-03 08:00:00
177117,209,163699.46,2022-02-06 22:00:00
177118,42,8842.75,2022-11-07 19:00:00
177119,459,327861.61,2022-08-12 04:00:00
177120,66,41265.89,2022-09-01 01:00:00
177121,165,692686.48,2022-07-14 00:00:00
177122,7,4347.14,2022-04-06 00:00:00
177123,343,173457.06,2022-05-06 21:00:00
177124,8,37477.84,2022-11-03 12:00:00
177125,2,38685.93,2022-01-27 18:00:00
177126,201,561707.5,2022-03-02 10:00:00
177127,197,22369.0,2022-08-26 01:00:00
177128,32,560754.49,2022-05-12 19:00:00
177129,53,264992.84,2022-03-03 07:00:00
177130,92,188526.19,2022-11-30 01:00:00
177131,49,384865.12,2022-03-18 13:00:00
177132,362,314484.3,2022-06-28 01:00:00
177133,55,131776.44,2022-01-17 17:00:00
177134,78,126048.37,2022-07-20 18:00:00
177135,736,122869.46,2022-08-07 18:00:00
177136,25,381746.28,2022-02-17 15:00:00
177137,7,43481.1,2022-05-23 15:00:00
177138,129,420957.17,2022-11-26 21:00:00
177139,31,89732.82,2022-01-20 14:00:00
177140,25,31635.87,2022-05-18 19:00:00
177141,6,83026.31,2022-05-09 07:00:00
177142,213,136383.76,2022-08-14 18:00:00
177143,35,234457.34,2022-03-12 04:00:00
177144,131,19603.24,2022-07-19 23:00:00
177145,334,212095.9,2022-11-16 15:00:00
177146,99,173230.11,2022-09-19 02:00:00
177147,8,85619.45,2022-01-16 05:00:00
177148,122,581010.11,2022-11-29 15:00:00
177149,104,12851.25,2022-03-05 07:00:00
177150,24,138699.48,2022-02-15 19:00:00
177151,68,66834.28,2022-06-30 01:00:00
177152,26,63457.79,2022-06-26 21:00:00
177153,53,87358.98,2022-10-08 05:00:00
177154,110,123693.31,2022-08-05 05:00:00
177155,360,258992.57,2022-03-17 05:00:00
177156,123,148804.13,2022-08-27 09:00:00
177157,5,634234.17,2022-05-07 19:00:00
177158,140,473248.95,2022-07-05 18:00:00
177159,175,94094.87,2022-03-09 02:00:00
177160,33,907788.51,2022-10-08 20:00:00
177161,498,300732.2,2022-10-28 21:00:00
177162,325,1075516.79,2022-04-15 06:00:00
177163,28,536028.14,2022-09-23 00:00:00
177164,32,586287.3,2022-02-26 07:00:00
177165,46,83256.03,2022-10-14 07:00:00
177166,262,364873.7,2022-10-15 23:00:00
177167,229,237277.73,2022-08-28 22:00:00
177168,384,38109.34,2022-08-18 19:00:00
177169,65,211760.81,2022-08-15 04:00:00
177170,237,155156.76,2022-09-16 00:00:00
177171,105,197344.93,2022-05-06 05:00:00
177172,238,312771.27,2022-11-03 12:00:00
177173,29,78102.45,2022-01-08 16:00:00
177174,47,27494.88,2022-02-19 06:00:00
177175,5,8763.49,2022-03-06 00:00:00
177176,73,21763.86,2022-02-08 19:00:00
177177,133,471871.52,2022-09-26 00:00:00
177178,262,235116.54,2022-04-01 16:00:00
177179,42,196955.6,2022-06-05 16:00:00
177180,109,52008.52,2022-02-10 11:00:00
177181,34,75181.37,2022-03-30 19:00:00
177182,453,782011.22,2022-03-08 19:00:00
177183,25,659640.25,2022-06-11 19:00:00
177184,4,81812.01,2022-04-17 06:00:00
177185,153,30359.27,2022-09-21 16:00:00
177186,19,79016.83,2022-07-06 04:00:00
177187,21,410382.86,2022-04-17 08:00:00
177188,87,424794.0,2022-07-28 19:00:00
177189,33,264729.2,2022-02-20 16:00:00
177190,14,376153.05,2022-07-29 20:00:00
177191,229,393126.0,2022-06-27 09:00:00
177192,107,210898.85,2022-05-19 07:00:00
177193,96,327866.49,2022-03-01 02:00:00
177194,78,121726.2,2022-08-12 19:00:00
177195,85,68544.98,2022-07-22 17:00:00
177196,25,37322.98,2022-06-23 12:00:00
177197,135,101176.13,2022-03-24 05:00:00
177198,143,40841.63,2022-08-22 13:00:00
177199,179,88838.37,2022-11-20 10:00:00
177200,124,272235.33,2022-02-26 01:00:00
177201,30,596019.63,2022-04-24 17:00:00
177202,12,113504.48,2022-01-17 10:00:00
177203,104,289346.19,2022-07-17 07:00:00
177204,46,66736.12,2022-02-27 22:00:00
177205,32,1615.44,2022-06-01 14:00:00
177206,9,98800.91,2022-12-09 15:00:00
177207,85,620820.43,2022-05-14 00:00:00
177208,1,11283.86,2022-05-31 02:00:00
177209,8,16613.21,2022-10-25 08:00:00
177210,34,73683.0,2022-05-31 16:00:00
177211,100,73641.14,2022-05-18 19:00:00
177212,126,127639.17,2022-06-24 06:00:00
177213,131,1176122.79,2022-12-06 07:00:00
177214,69,385242.91,2022-05-02 07:00:00
177215,108,255254.22,2022-05-22 22:00:00
177216,24,65384.1,2022-05-10 02:00:00
177217,56,217628.55,2022-01-31 02:00:00
177218,96,39281.01,2022-07-08 10:00:00
177219,40,248074.46,2022-04-20 06:00:00
177220,255,262870.09,2022-04-21 01:00:00
177221,80,137246.18,2022-11-03 23:00:00
177222,76,483786.16,2022-02-06 19:00:00
177223,546,26712.59,2022-05-11 08:00:00
177224,38,44226.77,2022-02-15 19:00:00
177225,51,714494.54,2022-08-26 09:00:00
177226,8,12000.15,2022-05-08 06:00:00
177227,39,1000739.43,2022-04-05 16:00:00
177228,51,429415.95,2022-04-06 19:00:00
177229,7,133818.53,2022-07-17 04:00:00
177230,9,1456.22,2021-12-31 08:00:00
177231,37,50160.9,2022-10-01 11:00:00
177232,10,118281.76,2022-08-28 11:00:00
177233,7,78737.03,2022-03-24 18:00:00
177234,10,134963.81,2022-03-27 13:00:00
177235,489,1145915.28,2022-08-08 12:00:00
177236,97,42439.78,2022-11-21 08:00:00
177237,135,46870.05,2022-09-16 16:00:00
177238,463,253389.23,2022-07-17 20:00:00
177239,345,118029.43,2022-04-07 16:00:00
177240,53,375252.92,2022-09-07 13:00:00
177241,185,389125.44,2022-02-25 07:00:00
177242,64,36954.55,2022-07-16 23:00:00
177243,45,515661.14,2022-06-21 22:00:00
177244,56,12916.24,2022-03-26 21:00:00
177245,91,179610.77,2022-10-20 04:00:00
177246,9,18043.89,2022-09-30 20:00:00
177247,11,10269.38,2022-08-08 19:00:00
177248,42,104072.75,2022-07-04 12:00:00
177249,107,64887.59,2022-02-17 10:00:00
177250,72,285838.31,2022-05-04 23:00:00
177251,3,97770.8,2022-10-22 17:00:00
177252,589,948074.74,2022-07-20 10:00:00
177253,101,340745.96,2022-05-15 06:00:00
177254,37,119724.45,2022-05-14 14:00:00
177255,54,156545.27,2022-01-07 22:00:00
177256,32,294649.21,2022-03-26 08:00:00
177257,65,194298.3,2022-08-27 13:00:00
